id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,duration_min,distance_km,avg_speed_kmh,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,fare_amount,tip_amount
id3169633,1,2016-05-17 21:19:35,2016-05-17 21:19:44,1,-73.78996276855469,40.647010803222656,-73.7899398803711,40.647003173828125,N,9,0.15,0.0021091588081650595,0.8436635232660238,40.647010803222656,-73.78996276855469,40.647003173828125,-73.7899398803711,,
id0623385,2,2016-06-26 21:10:00,2016-06-26 21:15:23,6,-73.9812774658203,40.76919174194336,-73.9814224243164,40.76905059814453,N,323,5.383333333333334,0.019883094341977863,0.22160724344000093,40.76919174194336,-73.9812774658203,40.76905059814453,-73.9814224243164,,
id2705643,1,2016-02-05 05:54:48,2016-02-05 06:03:43,1,-73.95951843261719,40.76382064819336,-73.95951843261719,40.76382064819336,N,535,8.916666666666666,0.0,0.0,40.76382064819336,-73.95951843261719,40.76382064819336,-73.95951843261719,,
id1510165,2,2016-04-05 00:07:40,2016-04-05 00:19:33,4,-73.9870834350586,40.74140167236328,-73.9872817993164,40.74145126342773,N,713,11.883333333333333,0.017598091641165093,0.08885431964683638,40.74140167236328,-73.9870834350586,40.74145126342773,-73.9872817993164,,
id0375059,2,2016-02-24 17:24:40,2016-02-24 17:30:59,1,-73.98422241210938,40.7829475402832,-73.98474884033203,40.782562255859375,N,379,6.316666666666666,0.061643692220284686,0.5855337519604878,40.7829475402832,-73.98422241210938,40.782562255859375,-73.98474884033203,,
id0225668,1,2016-06-14 22:19:35,2016-06-14 22:27:26,1,-73.92378234863281,40.76453399658203,-73.924072265625,40.76463317871094,N,471,7.85,0.02679167730675132,0.20477715138918207,40.76453399658203,-73.92378234863281,40.76463317871094,-73.924072265625,,
id1883511,2,2016-06-25 20:42:39,2016-06-25 21:03:09,2,-73.98584747314453,40.75782012939453,-73.98298645019531,40.75690078735352,N,1230,20.5,0.26176474606007566,0.7661407201758312,40.75782012939453,-73.98584747314453,40.75690078735352,-73.98298645019531,,
id0526030,1,2016-05-25 12:17:00,2016-05-25 12:18:28,1,-74.00708770751953,40.746070861816406,-74.00702667236328,40.74604415893555,N,88,1.4666666666666666,0.005937495683763043,0.24289755069939722,40.746070861816406,-74.00708770751953,40.74604415893555,-74.00702667236328,,
id3882314,1,2016-01-19 08:39:06,2016-01-19 08:40:27,1,-74.28901672363281,40.575092315673835,-74.28901672363281,40.5750846862793,N,81,1.35,0.0008483499657463422,0.03770444292205965,40.575092315673835,-74.28901672363281,40.5750846862793,-74.28901672363281,,
id2883133,1,2016-05-29 08:22:03,2016-05-29 08:24:19,1,-73.93630981445312,40.796722412109375,-73.93630981445312,40.796722412109375,N,136,2.2666666666666666,0.0,0.0,40.796722412109375,-73.93630981445312,40.796722412109375,-73.93630981445312,,
id3441554,2,2016-01-06 23:06:49,2016-01-06 23:25:30,5,-73.99514007568358,40.75503158569336,-73.99514007568358,40.75503158569336,N,1121,18.683333333333334,0.0,0.0,40.75503158569336,-73.99514007568358,40.75503158569336,-73.99514007568358,,
id1455545,2,2016-03-22 13:58:38,2016-03-23 13:49:28,1,-73.97872924804686,40.75031661987305,-73.9920883178711,40.748966217041016,N,85850,1430.8333333333333,1.1353129980164691,0.047607766952350486,40.75031661987305,-73.97872924804686,40.748966217041016,-73.9920883178711,,
id1123327,1,2016-04-20 11:32:40,2016-04-20 11:33:04,1,-73.9471206665039,40.74498748779297,-73.9471206665039,40.74498748779297,N,24,0.4,0.0,0.0,40.74498748779297,-73.9471206665039,40.74498748779297,-73.9471206665039,,
id1950746,1,2016-04-09 15:02:32,2016-04-09 15:02:37,1,-73.98755645751953,40.73291778564453,-73.98755645751953,40.73291778564453,N,5,0.08333333333333333,0.0,0.0,40.73291778564453,-73.98755645751953,40.73291778564453,-73.98755645751953,,
id2371094,2,2016-02-01 20:12:14,2016-02-01 20:24:08,2,-73.98995971679686,40.740909576416016,-73.99139404296875,40.74147415161133,N,714,11.9,0.13617394205711825,0.6865913044896719,40.740909576416016,-73.98995971679686,40.74147415161133,-73.99139404296875,,
id3736763,2,2016-02-23 12:05:31,2016-02-23 12:13:41,1,-73.97682189941406,40.75387954711913,-73.97682189941406,40.75387954711913,N,490,8.166666666666666,0.0,0.0,40.75387954711913,-73.97682189941406,40.75387954711913,-73.97682189941406,,
id0198069,2,2016-06-08 23:59:00,2016-06-09 00:04:55,3,-73.79469299316406,40.656192779541016,-73.79469299316406,40.656192779541016,N,355,5.916666666666667,0.0,0.0,40.656192779541016,-73.79469299316406,40.656192779541016,-73.79469299316406,,
id0871684,1,2016-02-09 15:31:18,2016-02-09 15:33:00,1,-73.98023223876953,40.68331909179688,-73.98014831542967,40.68324661254882,N,102,1.7,0.010725230471546734,0.37853754605459067,40.68331909179688,-73.98023223876953,40.68324661254882,-73.98014831542967,,
id1667626,2,2016-03-09 19:36:06,2016-03-09 19:54:09,3,-73.98379516601561,40.74253845214844,-73.98379516601561,40.74253845214844,N,1083,18.05,0.0,0.0,40.74253845214844,-73.98379516601561,40.74253845214844,-73.98379516601561,,
id3262751,2,2016-03-04 23:46:13,2016-03-04 23:54:40,1,-74.0447006225586,40.72453689575195,-74.0447006225586,40.72453689575195,N,507,8.45,0.0,0.0,40.72453689575195,-74.0447006225586,40.72453689575195,-74.0447006225586,,
id0900963,1,2016-06-01 07:55:50,2016-06-01 08:16:17,1,-73.9469451904297,40.77274703979492,-73.9462661743164,40.773563385009766,N,1227,20.45,0.10728099957937176,0.31476087896148197,40.77274703979492,-73.9469451904297,40.773563385009766,-73.9462661743164,,
id2613083,2,2016-02-08 19:49:21,2016-02-08 20:39:26,5,-73.98040771484375,40.74797058105469,-73.98165893554686,40.748268127441406,N,3005,50.083333333333336,0.11047332361953287,0.13234740932789293,40.74797058105469,-73.98040771484375,40.748268127441406,-73.98165893554686,,
id2000894,2,2016-05-30 17:53:37,2016-05-31 17:52:07,2,-73.95700073242188,40.759010314941406,-73.96183013916014,40.77627944946289,N,86310,1438.5,1.9628382796334767,0.08187020978658922,40.759010314941406,-73.95700073242188,40.77627944946289,-73.96183013916014,,
id2714516,2,2016-03-14 09:23:31,2016-03-14 09:34:10,1,-73.99427795410156,40.76338958740234,-73.99427795410156,40.76338958740234,N,639,10.65,0.0,0.0,40.76338958740234,-73.99427795410156,40.76338958740234,-73.99427795410156,,
id2808489,1,2016-05-05 15:11:10,2016-05-05 15:11:23,1,-73.94707489013672,40.74494552612305,-73.94707489013672,40.74494552612305,N,13,0.21666666666666667,0.0,0.0,40.74494552612305,-73.94707489013672,40.74494552612305,-73.94707489013672,,
id0594621,2,2016-03-20 10:54:18,2016-03-20 11:23:21,1,-74.00850677490233,40.70735931396485,-74.009033203125,40.70928955078125,N,1743,29.05,0.21917131601718592,0.45267741690296576,40.70735931396485,-74.00850677490233,40.70928955078125,-74.009033203125,,
id3264736,2,2016-03-23 03:07:55,2016-03-24 02:27:45,5,-73.98771667480467,40.765228271484375,-73.91392517089844,40.83420181274414,N,83990,1399.8333333333333,9.869257565824032,0.4230185407425469,40.765228271484375,-73.98771667480467,40.83420181274414,-73.91392517089844,,
id2537235,1,2016-06-10 22:17:55,2016-06-10 22:18:00,1,-73.77677917480467,40.6454963684082,-73.77679443359375,40.6454963684082,N,5,0.08333333333333333,0.001287378391417844,0.9269124418208478,40.6454963684082,-73.77677917480467,40.6454963684082,-73.77679443359375,,
id2573260,2,2016-06-27 18:02:38,2016-06-28 17:54:39,6,-74.00059509277344,40.74248504638672,-73.97196960449217,40.7945556640625,N,85921,1432.0166666666667,6.2717835473496715,0.262781168404218,40.74248504638672,-74.00059509277344,40.7945556640625,-73.97196960449217,,
id3019629,2,2016-06-10 19:34:31,2016-06-10 19:54:31,2,-73.98824310302734,40.75348281860352,-73.98824310302734,40.75348281860352,N,1200,20.0,0.0,0.0,40.75348281860352,-73.98824310302734,40.75348281860352,-73.98824310302734,,
id0193978,2,2016-03-09 18:27:17,2016-03-10 18:07:30,1,-73.99385070800781,40.766300201416016,-73.94595336914062,40.774608612060554,N,85213,1420.2166666666667,4.1379544978669776,0.17481647392206728,40.766300201416016,-73.99385070800781,40.774608612060554,-73.94595336914062,,
id3850711,2,2016-05-17 23:11:52,2016-05-18 23:10:41,1,-73.99922943115233,40.73920822143555,-74.00503540039062,40.71889877319336,N,86329,1438.8166666666666,2.310693151548347,0.09635806444617741,40.73920822143555,-73.99922943115233,40.71889877319336,-74.00503540039062,,
id2810359,1,2016-05-21 02:56:45,2016-05-21 03:07:48,1,-73.98052215576173,40.775691986083984,-73.98017120361328,40.77559661865234,N,663,11.05,0.031396922458915226,0.1704810269262365,40.775691986083984,-73.98052215576173,40.77559661865234,-73.98017120361328,,
id3227660,1,2016-04-02 03:18:27,2016-04-02 03:19:44,1,-73.90393829345702,40.73989868164063,-73.90401458740233,40.73993682861328,N,77,1.2833333333333334,0.007701217703759971,0.36005693160436225,40.73989868164063,-73.90393829345702,40.73993682861328,-73.90401458740233,,
id3112872,2,2016-03-30 13:54:15,2016-03-30 13:58:54,1,-73.99601745605469,40.74563980102539,-73.99601745605469,40.74563980102539,N,279,4.65,0.0,0.0,40.74563980102539,-73.99601745605469,40.74563980102539,-73.99601745605469,,
id1911937,2,2016-05-25 13:30:49,2016-05-26 13:29:06,1,-74.00349426269531,40.73262405395508,-73.99896240234375,40.713577270507805,N,86297,1438.2833333333333,2.152063435875382,0.08977633485696346,40.73262405395508,-74.00349426269531,40.713577270507805,-73.99896240234375,,
id3328811,1,2016-06-04 06:27:08,2016-06-04 06:27:43,2,-73.91210174560547,40.87498474121094,-73.91210174560547,40.87498474121094,N,35,0.5833333333333334,0.0,0.0,40.87498474121094,-73.91210174560547,40.87498474121094,-73.91210174560547,,
id1593392,2,2016-04-27 20:12:36,2016-04-28 20:07:38,1,-73.99137115478516,40.735210418701165,-73.97207641601561,40.745731353759766,N,86102,1435.0333333333333,2.002770146372584,0.08373757319157864,40.735210418701165,-73.99137115478516,40.745731353759766,-73.97207641601561,,
id3029405,1,2016-05-15 15:21:44,2016-05-15 15:21:58,1,-73.94522094726561,40.751514434814446,-73.9451904296875,40.75149917602539,N,14,0.23333333333333334,0.0030801131718939502,0.7920291013441586,40.751514434814446,-73.94522094726561,40.75149917602539,-73.9451904296875,,
id1553363,2,2016-06-13 14:31:39,2016-06-13 14:53:29,3,-73.9753646850586,40.74971389770508,-73.9753646850586,40.74971389770508,N,1310,21.833333333333332,0.0,0.0,40.74971389770508,-73.9753646850586,40.74971389770508,-73.9753646850586,,
id2518154,2,2016-04-26 01:15:31,2016-04-26 01:28:04,5,-73.94436645507811,40.72032165527344,-73.94436645507811,40.72032165527344,N,753,12.55,0.0,0.0,40.72032165527344,-73.94436645507811,40.72032165527344,-73.94436645507811,,
id0034411,2,2016-04-26 14:59:56,2016-04-26 15:50:47,1,-73.98674011230467,40.73685836791992,-73.98677825927734,40.73796081542969,N,3051,50.85,0.12262869564703051,0.1446946261321894,40.73685836791992,-73.98674011230467,40.73796081542969,-73.98677825927734,,
id2879576,2,2016-04-20 19:54:00,2016-04-20 20:00:19,1,-73.95250701904298,40.82355880737305,-73.95250701904298,40.82355880737305,N,379,6.316666666666666,0.0,0.0,40.82355880737305,-73.95250701904298,40.82355880737305,-73.95250701904298,,
id2981139,2,2016-03-16 07:30:46,2016-03-16 07:50:05,5,-73.95561218261719,40.78805923461913,-73.95333099365233,40.788398742675774,N,1159,19.316666666666666,0.19572612900724035,0.6079500124469933,40.78805923461913,-73.95561218261719,40.788398742675774,-73.95333099365233,,
id0496905,1,2016-05-18 04:03:12,2016-05-18 04:07:04,1,-73.9886016845703,40.7592658996582,-73.98845672607422,40.759010314941406,N,232,3.8666666666666667,0.030931317348750823,0.47996871748061626,40.7592658996582,-73.9886016845703,40.759010314941406,-73.98845672607422,,
id0941873,2,2016-04-07 14:04:03,2016-04-07 14:29:02,2,-74.00885009765625,40.7335205078125,-74.00885009765625,40.7335205078125,N,1499,24.983333333333334,0.0,0.0,40.7335205078125,-74.00885009765625,40.7335205078125,-74.00885009765625,,
id2376250,1,2016-05-18 22:14:26,2016-05-18 22:15:31,1,-73.97669219970702,40.6830940246582,-73.97667694091797,40.683204650878906,N,65,1.0833333333333333,0.012368181217836118,0.6850069597570774,40.6830940246582,-73.97669219970702,40.683204650878906,-73.97667694091797,,
id0923058,1,2016-05-15 22:31:41,2016-05-15 22:32:06,1,-73.94026947021484,40.81627655029297,-73.94026947021484,40.81627655029297,N,25,0.4166666666666667,0.0,0.0,40.81627655029297,-73.94026947021484,40.81627655029297,-73.94026947021484,,
id1593246,1,2016-06-23 08:10:57,2016-06-23 08:11:24,1,-73.94310760498048,40.74972152709961,-73.94310760498048,40.74972152709961,N,27,0.45,0.0,0.0,40.74972152709961,-73.94310760498048,40.74972152709961,-73.94310760498048,,
id1664404,2,2016-06-28 20:12:50,2016-06-28 20:39:28,6,-73.79331970214844,40.656692504882805,-73.79331970214844,40.656692504882805,N,1598,26.633333333333333,0.0,0.0,40.656692504882805,-73.79331970214844,40.656692504882805,-73.79331970214844,,
id1443501,2,2016-04-09 00:52:20,2016-04-10 00:26:22,2,-73.9870834350586,40.73311614990234,-73.96378326416014,40.75691986083984,N,84842,1414.0333333333333,3.295265021060793,0.1398240738763685,40.73311614990234,-73.9870834350586,40.75691986083984,-73.96378326416014,,
id3456242,1,2016-03-13 18:24:00,2016-03-13 18:24:09,1,-73.9503402709961,40.795066833496094,-73.9503402709961,40.79508209228516,N,9,0.15,0.0016966999307853614,0.6786799723141446,40.795066833496094,-73.9503402709961,40.79508209228516,-73.9503402709961,,
id1344024,2,2016-03-26 19:12:54,2016-03-26 19:21:17,1,-73.99932098388672,40.730918884277344,-73.99932098388672,40.730918884277344,N,503,8.383333333333333,0.0,0.0,40.730918884277344,-73.99932098388672,40.730918884277344,-73.99932098388672,,
id3720123,1,2016-05-17 13:02:45,2016-05-17 13:03:08,1,-73.77631378173827,40.645503997802734,-73.77631378173827,40.64550018310546,N,23,0.38333333333333336,0.0004241749835804942,0.06639260612564257,40.645503997802734,-73.77631378173827,40.64550018310546,-73.77631378173827,,
id0383697,2,2016-01-15 18:41:27,2016-01-16 18:40:39,1,-73.97897338867188,40.759063720703125,-73.99160766601561,40.744590759277344,N,86352,1439.2,1.9293876884466026,0.0804358402631991,40.759063720703125,-73.97897338867188,40.744590759277344,-73.99160766601561,,
id1482252,1,2016-04-14 15:02:05,2016-04-14 15:09:59,1,-73.9666519165039,40.70757293701172,-73.96709442138672,40.707637786865234,N,474,7.9,0.03798985527459122,0.28853054638930037,40.70757293701172,-73.9666519165039,40.707637786865234,-73.96709442138672,,
id3251299,1,2016-04-26 10:08:06,2016-04-26 10:34:46,1,-73.99018096923827,40.75635147094727,-73.98797607421875,40.75680541992188,N,1600,26.666666666666668,0.19245368328315082,0.4330207873870893,40.75635147094727,-73.99018096923827,40.75680541992188,-73.98797607421875,,
id3903750,1,2016-04-08 17:43:05,2016-04-08 18:07:41,1,-73.9856948852539,40.75505065917969,-73.98295593261719,40.75702667236328,N,1476,24.6,0.318592380191852,0.7770545858337853,40.75505065917969,-73.9856948852539,40.75702667236328,-73.98295593261719,,
id0992994,2,2016-01-24 12:51:44,2016-01-24 12:56:25,1,-73.99052429199219,40.730838775634766,-73.99052429199219,40.730838775634766,N,281,4.683333333333334,0.0,0.0,40.730838775634766,-73.99052429199219,40.730838775634766,-73.99052429199219,,
id3512493,1,2016-05-15 22:57:09,2016-05-15 22:58:27,1,-74.21144866943358,40.78948974609375,-74.21144866943358,40.78948974609375,N,78,1.3,0.0,0.0,40.78948974609375,-74.21144866943358,40.78948974609375,-74.21144866943358,,
id0051474,2,2016-03-30 21:46:41,2016-03-30 21:54:16,2,-73.97367858886719,40.754219055175774,-73.97367858886719,40.754219055175774,N,455,7.583333333333333,0.0,0.0,40.754219055175774,-73.97367858886719,40.754219055175774,-73.97367858886719,,
id3351929,2,2016-01-16 00:03:23,2016-01-16 00:18:43,1,-73.99211883544923,40.69923782348633,-73.99211883544923,40.69923782348633,N,920,15.333333333333334,0.0,0.0,40.69923782348633,-73.99211883544923,40.69923782348633,-73.99211883544923,,
id0934333,2,2016-01-17 22:31:30,2016-01-17 22:47:21,1,-73.99430847167967,40.75117874145508,-73.99430847167967,40.75117874145508,N,951,15.85,0.0,0.0,40.75117874145508,-73.99430847167967,40.75117874145508,-73.99430847167967,,
id0233126,2,2016-02-15 16:04:18,2016-02-15 16:11:13,1,-73.95757293701173,40.7735481262207,-73.95757293701173,40.7735481262207,N,415,6.916666666666667,0.0,0.0,40.7735481262207,-73.95757293701173,40.7735481262207,-73.95757293701173,,
id3048182,1,2016-06-19 15:07:37,2016-06-19 15:36:48,1,-73.8299560546875,40.7591552734375,-73.83428955078125,40.75812911987305,N,1751,29.183333333333334,0.3824144395087559,0.7862318573566656,40.7591552734375,-73.8299560546875,40.75812911987305,-73.83428955078125,,
id1991701,1,2016-05-30 01:53:51,2016-05-30 01:54:20,1,-73.92789459228516,40.834266662597656,-73.92790222167967,40.83424758911133,N,29,0.48333333333333334,0.002215874839914827,0.2750741180583923,40.834266662597656,-73.92789459228516,40.83424758911133,-73.92790222167967,,
id3175441,2,2016-02-29 07:50:35,2016-02-29 08:14:24,6,-73.99119567871094,40.73977279663086,-73.98942565917967,40.740581512451165,N,1429,23.816666666666666,0.17413914425643803,0.43869903381607905,40.73977279663086,-73.99119567871094,40.740581512451165,-73.98942565917967,,
id2794913,1,2016-05-28 16:38:55,2016-05-28 16:52:39,1,-73.95032501220702,40.77989959716797,-73.94983673095702,40.78059005737305,N,824,13.733333333333333,0.0870905723666479,0.3804927918931219,40.77989959716797,-73.95032501220702,40.78059005737305,-73.94983673095702,,
id0710981,2,2016-06-07 16:59:14,2016-06-08 16:57:29,1,-73.95502471923827,40.77760696411133,-73.94638061523438,40.77801132202149,N,86295,1438.25,0.7292395296518274,0.030421951523802983,40.77760696411133,-73.95502471923827,40.77801132202149,-73.94638061523438,,
id2708470,2,2016-04-27 17:29:16,2016-04-27 17:33:15,5,-73.94950866699219,40.79045867919922,-73.94939422607422,40.79068756103516,N,239,3.9833333333333334,0.027213011542225614,0.40990310272808456,40.79045867919922,-73.94950866699219,40.79068756103516,-73.94939422607422,,
id1026828,1,2016-01-03 20:30:31,2016-01-03 20:30:52,1,-73.98987579345702,40.733829498291016,-73.98987579345702,40.733829498291016,N,21,0.35,0.0,0.0,40.733829498291016,-73.98987579345702,40.733829498291016,-73.98987579345702,,
id1373801,2,2016-02-02 19:57:23,2016-02-03 19:49:30,1,-73.99468994140625,40.76072311401367,-73.98493957519531,40.75032043457031,N,85927,1432.1166666666666,1.4186293534616299,0.05943493514799618,40.76072311401367,-73.99468994140625,40.75032043457031,-73.98493957519531,,
id3938479,2,2016-04-07 21:04:07,2016-04-07 21:13:16,1,-73.99781799316406,40.75733184814453,-73.99781799316406,40.75733184814453,N,549,9.15,0.0,0.0,40.75733184814453,-73.99781799316406,40.75733184814453,-73.99781799316406,,
id3218179,2,2016-02-06 20:21:46,2016-02-06 20:34:41,3,-74.00753021240233,40.70494079589844,-74.0074920654297,40.7051010131836,N,775,12.916666666666666,0.018103220276798684,0.08409237805996808,40.70494079589844,-74.00753021240233,40.7051010131836,-74.0074920654297,,
id0938391,2,2016-06-18 21:23:56,2016-06-19 21:16:08,1,-73.99298095703125,40.72993850708008,-73.98658752441406,40.75447082519531,N,85932,1432.2,2.7805381405909233,0.11648672562173956,40.72993850708008,-73.99298095703125,40.75447082519531,-73.98658752441406,,
id1863597,2,2016-03-24 23:12:52,2016-03-24 23:24:20,1,-74.00182342529298,40.70922088623047,-74.00173950195312,40.70933532714844,N,688,11.466666666666667,0.014559215768405881,0.07618194297421682,40.70922088623047,-74.00182342529298,40.70933532714844,-74.00173950195312,,
id2989204,1,2016-03-21 20:30:28,2016-03-21 20:30:37,1,-73.9299087524414,40.81198501586913,-73.9299087524414,40.811988830566406,N,9,0.15,0.0004241749835804942,0.16966999343219769,40.81198501586913,-73.9299087524414,40.811988830566406,-73.9299087524414,,
id3917945,1,2016-04-18 13:57:56,2016-04-18 14:18:41,1,-73.99700927734375,40.76287078857422,-73.99822235107422,40.760963439941406,N,1245,20.75,0.23541319332388683,0.6807128481654559,40.76287078857422,-73.99700927734375,40.760963439941406,-73.99822235107422,,
id2318491,2,2016-04-21 11:24:20,2016-04-22 10:49:58,1,-73.99408721923827,40.75121307373047,-73.9814453125,40.75557327270508,N,84338,1405.6333333333334,1.1700441697837065,0.04994378585241935,40.75121307373047,-73.99408721923827,40.75557327270508,-73.9814453125,,
id2516902,2,2016-05-15 02:21:29,2016-05-15 02:22:37,1,-73.9854736328125,40.73176574707031,-73.9854736328125,40.731758117675774,N,68,1.1333333333333333,0.0008483499657463422,0.04491264524539459,40.73176574707031,-73.9854736328125,40.731758117675774,-73.9854736328125,,
id0676121,2,2016-06-15 04:15:42,2016-06-15 04:45:32,1,-73.97064208984375,40.755908966064446,-73.96965026855469,40.7570686340332,N,1790,29.833333333333332,0.15364528162400876,0.30900727030526903,40.755908966064446,-73.97064208984375,40.7570686340332,-73.96965026855469,,
id0878386,1,2016-05-21 14:32:26,2016-05-21 14:32:43,1,-74.17745971679686,40.6953239440918,-74.17745971679686,40.6953239440918,N,17,0.2833333333333333,0.0,0.0,40.6953239440918,-74.17745971679686,40.6953239440918,-74.17745971679686,,
id3095902,1,2016-04-21 16:09:54,2016-04-21 16:36:22,1,-73.95870208740233,40.77482604980469,-73.9584732055664,40.774707794189446,N,1588,26.466666666666665,0.023331620596569562,0.052892842662248384,40.77482604980469,-73.95870208740233,40.774707794189446,-73.9584732055664,,
id3015593,2,2016-01-08 17:50:24,2016-01-08 18:57:53,2,-73.98737335205078,40.71605682373047,-73.99221801757811,40.713829040527344,N,4049,67.48333333333333,0.4775846465474983,0.424624531383303,40.71605682373047,-73.98737335205078,40.713829040527344,-73.99221801757811,,
id1206608,1,2016-06-28 04:04:59,2016-06-28 04:41:20,1,-73.9759521484375,40.765655517578125,-73.97591400146483,40.765438079833984,N,2181,36.35,0.02439048063057593,0.04025939031181722,40.765655517578125,-73.9759521484375,40.765438079833984,-73.97591400146483,,
id3595397,2,2016-02-19 10:57:25,2016-02-19 11:29:27,1,-73.86334228515625,40.769580841064446,-73.86334228515625,40.769580841064446,N,1922,32.03333333333333,0.0,0.0,40.769580841064446,-73.86334228515625,40.769580841064446,-73.86334228515625,,
id3480036,2,2016-03-03 17:36:32,2016-03-03 17:39:31,2,-73.9893798828125,40.743873596191406,-73.9893798828125,40.743873596191406,N,179,2.9833333333333334,0.0,0.0,40.743873596191406,-73.9893798828125,40.743873596191406,-73.9893798828125,,
id1230274,2,2016-06-30 08:00:53,2016-07-01 07:46:38,4,-73.92251586914062,40.77184677124024,-73.77639770507811,40.64574813842773,N,85545,1425.75,18.662600981884705,0.7853803674649008,40.77184677124024,-73.92251586914062,40.64574813842773,-73.77639770507811,,
id3399991,2,2016-06-27 19:05:25,2016-06-27 19:09:02,2,-74.00347137451173,40.73880386352539,-74.00347137451173,40.73880386352539,N,217,3.6166666666666667,0.0,0.0,40.73880386352539,-74.00347137451173,40.73880386352539,-74.00347137451173,,
id3082523,1,2016-03-11 14:38:19,2016-03-11 14:38:38,1,-73.86479949951173,40.77037811279297,-73.86479949951173,40.77037811279297,N,19,0.31666666666666665,0.0,0.0,40.77037811279297,-73.86479949951173,40.77037811279297,-73.86479949951173,,
id3815584,2,2016-03-31 20:39:36,2016-04-01 20:38:23,1,-73.98700714111328,40.74240112304688,-73.9512176513672,40.70837020874024,N,86327,1438.7833333333333,4.838902020821159,0.2017914125934664,40.74240112304688,-73.98700714111328,40.70837020874024,-73.9512176513672,,
id0282024,2,2016-05-06 23:30:40,2016-05-06 23:37:28,2,-73.98986053466798,40.74573516845703,-73.98986053466798,40.74573516845703,N,408,6.8,0.0,0.0,40.74573516845703,-73.98986053466798,40.74573516845703,-73.98986053466798,,
id3848561,2,2016-04-03 13:08:46,2016-04-03 13:14:04,1,-73.9689712524414,40.76758193969727,-73.9689712524414,40.76758193969727,N,318,5.3,0.0,0.0,40.76758193969727,-73.9689712524414,40.76758193969727,-73.9689712524414,,
id1279808,1,2016-05-29 20:01:31,2016-05-29 20:41:40,2,-73.97824096679686,40.78316116333008,-73.9802474975586,40.7823486328125,N,2409,40.15,0.191583556524977,0.28630170339971656,40.78316116333008,-73.97824096679686,40.7823486328125,-73.9802474975586,,
id2004791,2,2016-01-01 23:26:08,2016-01-01 23:32:46,5,-74.00266265869139,40.749038696289055,-74.00257873535155,40.74996948242188,N,398,6.633333333333334,0.10373985903578105,0.938350483740733,40.749038696289055,-74.00266265869139,40.74996948242188,-74.00257873535155,,
id3896853,2,2016-02-06 12:07:32,2016-02-06 12:08:13,1,-73.94065856933594,40.83293533325195,-73.94065856933594,40.83294677734375,N,41,0.6833333333333333,0.0012725249479121903,0.1117338978654606,40.83293533325195,-73.94065856933594,40.83294677734375,-73.94065856933594,,
id0733250,2,2016-02-26 15:01:53,2016-02-26 15:02:00,1,-73.94590759277342,40.77796936035156,-73.94590759277342,40.77798080444336,N,7,0.11666666666666667,0.0012725249479121903,0.6544414017834121,40.77796936035156,-73.94590759277342,40.77798080444336,-73.94590759277342,,
id1802733,2,2016-05-07 14:26:35,2016-05-07 14:33:45,1,-73.93746185302734,40.76483917236328,-73.93710327148438,40.764461517333984,N,430,7.166666666666667,0.05172463443500322,0.43304345108374787,40.76483917236328,-73.93746185302734,40.764461517333984,-73.93710327148438,,
id0182347,1,2016-05-22 09:33:17,2016-05-22 09:34:14,1,-73.99229431152342,40.75006484985352,-73.99230194091797,40.75006484985352,N,57,0.95,0.0006426796028446114,0.04059029070597547,40.75006484985352,-73.99229431152342,40.75006484985352,-73.99230194091797,,
id1781155,2,2016-06-13 18:18:36,2016-06-14 18:16:46,1,-73.99003601074217,40.732643127441406,-74.00543212890625,40.74646759033203,N,86290,1438.1666666666667,2.011359594638704,0.08391348407346547,40.732643127441406,-73.99003601074217,40.74646759033203,-74.00543212890625,,
id2155010,2,2016-04-24 17:56:07,2016-04-24 18:04:50,2,-74.00791931152342,40.748191833496094,-74.00791931152342,40.748191833496094,N,523,8.716666666666667,0.0,0.0,40.748191833496094,-74.00791931152342,40.748191833496094,-74.00791931152342,,
id1792628,1,2016-03-07 10:49:49,2016-03-07 10:50:20,1,-73.76675415039062,41.0322380065918,-73.76675415039062,41.0322380065918,N,31,0.5166666666666667,0.0,0.0,41.0322380065918,-73.76675415039062,41.0322380065918,-73.76675415039062,,
id2389917,1,2016-02-01 16:52:32,2016-02-01 16:52:44,1,-73.94336700439453,40.7495231628418,-73.94336700439453,40.7495231628418,N,12,0.2,0.0,0.0,40.7495231628418,-73.94336700439453,40.7495231628418,-73.94336700439453,,
id1907059,2,2016-06-10 22:36:09,2016-06-10 22:40:38,1,-74.0320587158203,40.721229553222656,-74.0320587158203,40.72126007080078,N,269,4.483333333333333,0.0033933998608633997,0.04541352973646186,40.721229553222656,-74.0320587158203,40.72126007080078,-74.0320587158203,,
id2351060,2,2016-01-01 01:50:29,2016-01-01 02:05:13,1,-73.79338836669923,40.6568603515625,-73.79338836669923,40.6568603515625,N,884,14.733333333333333,0.0,0.0,40.6568603515625,-73.79338836669923,40.6568603515625,-73.79338836669923,,
id2005775,2,2016-03-20 21:57:08,2016-03-21 21:54:08,2,-73.96131134033203,40.75969696044922,-73.96028900146483,40.77047348022461,N,86220,1437.0,1.2013835500557617,0.05016215240316333,40.75969696044922,-73.96131134033203,40.77047348022461,-73.96028900146483,,
